Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
131,669,V,CSNorthridge,35,44,79,3.5,2.5,-150,76
131,670,H,CalPolySLO,28,40,68,148,146.5,130,0.5
131,671,V,CalRiverside,29,23,52,133,132,250,69.5
131,672,H,CSFullerton,24,34,58,6.5,6.5,-300,6
131,673,V,SanDiegoState,35,43,78,7,7,-310,1
131,674,H,ColoradoState,24,35,59,133.5,135,255,71.5
131,675,V,SaintMarysCA,29,37,66,3.5,5,-210,4.5
131,676,H,PortlandU,36,48,84,134,134,175,71
131,677,V,Florida,22,41,63,7,154.5,145,2.5
131,678,H,Tennessee,39,40,79,155,3.5,-165,80
131,679,V,Nevada,33,36,69,130,1,-118,70
131,680,H,IdahoU,32,33,65,pk,130.5,-102,pk
131,681,V,UtahState,33,39,83,5.5,5.5,-250,2.5
131,682,H,FresnoState,29,43,77,130.5,132,210,71.5
131,683,V,Pepperdine,26,26,52,131,131,1075,70
131,684,H,SantaClara,33,31,64,15.5,15.5,-1650,7.5
131,685,V,LoyolaMarymount,22,31,53,133.5,132.5,850,69
131,686,H,SanFrancisco,33,40,73,13.5,13,-1300,4.5
131,687,V,Pacific,26,54,80,137,1.5,-130,2.5
131,688,H,UCDavis,30,35,65,1,137.5,110,72
131,689,V,LongBeachState,31,36,67,136,1.5,-125,70.5
131,690,H,CalIrvine,27,36,63,1.5,133.5,105,0.5
131,691,V,California,28,34,62,135,134.5,190,NL
131,692,H,USC,31,42,73,5,5,-230,NL
131,693,V,Davidson,27,28,55,15,14,-1350,7
131,694,H,Samford,22,30,52,131,130,885,67.5
131,695,V,Furman,26,49,75,134,132.5,650,70.5
131,696,H,AppalachianSt,37,40,77,13,12.5,-1000,4
131,697,V,Elon,28,31,59,145,147,600,73.5
131,698,H,CollCharleston,8,45,53,13,12,-900,10.5
131,699,V,GeorgiaSouthern,47,40,87,151.5,154.5,345,84.5
131,700,H,TennesseeChat,46,54,100,7.5,8.5,-430,5.5
131,701,V,St.Peter's,35,32,67,117,119,775,66.5
131,702,H,Iona,33,31,64,14,13.5,-1200,10
131,703,V,AustinPeay,29,34,63,149,147.5,130,2
131,704,H,MoreheadState,42,39,81,2.5,2.5,-150,78
131,705,V,NCGreensboro,30,30,60,130.5,131,460,70
131,706,H,TheCitadel,31,35,66,11,10,-620,6
131,707,V,Wofford,34,31,65,135.5,138,190,75.5
131,708,H,WesternCarolina,43,34,77,5,5.5,-230,1
131,709,V,Niagara,35,33,68,4,3.5,-165,72.5
131,710,H,Manhattan,19,30,49,146,142.5,145,2.5
131,711,V,JacksonvilleSt,25,35,60,131,131.5,140,0.5
131,712,H,EasternIllinois,34,29,63,3.5,3,-160,69.5
131,713,V,TennesseeState,28,31,59,138,138.5,415,73.5
131,714,H,EasternKentucky,33,44,77,9.5,9.5,-525,4
131,717,V,NorthernColorado,28,36,64,139,136.5,220,73
131,718,H,NorthernArizona,35,32,67,6,6,-260,2
131,719,V,TennesseeTech,35,56,91,7,7.5,-325,3
131,720,H,SEMissouriSt,31,44,75,153,155,265,79.5
131,721,V,IdahoState,28,33,61,130.5,129.5,250,68
131,722,H,WeberState,32,43,75,7,6.5,-300,3
131,723,V,E.Washington,22,30,52,127.5,130.5,310,67.5
131,724,H,Montana,29,31,60,9,8,-370,2
201,859,V,PennState,38,34,72,141,139.5,700,75
201,860,H,MichiganState,37,31,68,13,12.5,-1100,8.5
201,861,V,St.Josephs,31,27,58,124.5,127,175,71
201,862,H,Dayton,37,32,69,4,5,-210,1.5
201,863,V,Cincinnati,29,21,50,130.5,130,600,70
201,864,H,Villanova,30,41,71,12,11.5,-900,7
201,865,V,SouthFlorida,22,26,48,129,129,145,67.5
201,866,H,St.Johns,28,37,65,2.5,3.5,-165,0.5
201,867,V,Virginia,21,33,54,145.5,145,3500,75
201,868,H,Duke,43,36,79,22,22.5,-8500,8
201,869,V,Iowa,25,29,54,114.5,114.5,550,62
201,870,H,Illinois,22,40,62,12.5,11.5,-800,8
201,871,V,MissouriSt,29,22,51,130,132,500,69.5
201,872,H,Creighton,31,44,75,10.5,11,-700,7
201,873,V,Canisius,27,28,55,140.5,138.5,270,72.5
201,874,H,Rider,32,36,68,7,7.5,-330,3
201,875,V,LoyolaMaryland,23,31,54,133.5,133,140,69.5
201,876,H,Fairfield,28,40,68,3,3,-160,0.5
201,877,V,PortlandState,35,47,82,5.5,4,-180,4
201,878,H,MontanaState,38,47,85,136,136,158,74
202,517,V,Connecticut,38,30,68,135.5,137.5,125,73.5
202,518,H,Louisville,26,25,51,2.5,2,-145,4.5
202,519,V,Butler,28,38,66,1.5,1,-118,pk
202,520,H,WiscGreenBay,30,45,75,127,130,-102,69.5
202,521,V,Kansas,30,45,75,152,155,105,80
202,522,H,Baylor,28,37,65,pk,1.5,-125,pk
202,523,V,WesternCarolina,31,34,65,152,146,1750,78.5
202,524,H,Davidson,49,40,89,19,19.5,-3500,6.5
202,525,V,Siena,43,31,74,11.5,11.5,-800,4
202,526,H,St.Peter's,32,31,63,131.5,133,600,72.5
202,527,V,Manhattan,33,34,67,133,133,110,71
202,528,H,Marist,25,23,48,3.5,2,-130,3.5
202,529,V,AppalachianSt,44,51,95,156,152,145,80.5
202,530,H,GeorgiaSouthern,33,49,82,3.5,3.5,-165,4.5
202,531,V,Niagara,36,29,65,136.5,1.5,-125,pk
202,532,H,Iona,35,18,53,2.5,138.5,105,75.5
202,533,V,WesternKentucky,33,35,68,134,132,-110,1.5
202,534,H,ArkansasState,40,23,63,pk,pk,-110,72.5
203,713,V,Towson,30,32,62,130.5,129.5,800,69.5
203,714,H,OldDominion,34,37,71,13.5,13,-1150,6.5
203,715,V,Akron,41,37,78,10.5,10,-600,1
203,716,H,EasternMichigan,18,23,41,116,117.5,450,63.5
203,717,V,Toledo,25,28,53,126,124.5,850,67.5
203,718,H,KentState,41,40,81,14.5,14,-1300,4.5
203,719,V,MississippiSt,37,29,66,139,139,475,73
203,720,H,Kentucky,24,33,57,10,10,-650,9.5
203,721,V,CentralMichigan,26,29,55,130.5,132,1000,69
203,722,H,Buffalo,31,25,56,14,14,-1500,6.5
203,723,V,Purdue,32,32,72,2,2,-130,67.5
203,724,H,OhioState,29,35,80,127.5,126.5,110,pk
203,725,V,Rutgers,18,29,47,131,130,1200,67
203,726,H,Georgetown,27,30,57,16,15.5,-1900,7
203,727,V,BYU,27,44,71,12,11.5,-750,6
203,728,H,AirForce,23,27,50,124.5,124,525,65.5
203,729,V,IowaState,22,28,50,132.5,133.5,563,69
203,730,H,KansasState,27,38,65,12.5,12,-825,6
203,731,V,Maryland,44,47,91,156.5,159,2500,84.5
203,732,H,NorthCarolina,60,48,108,21.5,21.5,-5000,8
203,733,V,NorthernIowa,30,31,61,130.5,130,125,69
203,734,H,Bradley,26,32,58,2.5,2.5,-145,1.5
203,735,V,SouthCarolina,45,48,93,151.5,151,310,81.5
203,736,H,Florida,49,48,97,8.5,8,-370,4
203,737,V,Marquette,42,34,76,11.5,11,-800,6
203,738,H,Depaul,37,24,61,145,147,550,78.5
203,739,V,Hofstra,21,33,54,128.5,128,500,68
203,740,H,GeorgeMason,39,39,78,12,10.5,-700,2
203,741,V,Wyoming,20,37,57,149.5,149,1100,76.5
203,742,H,NewMexico,41,45,86,15.5,15.5,-1700,4
203,743,V,SanDiegoState,30,29,68,131.5,131,240,70.5
203,744,H,UNLV,28,31,66,4.5,6.5,-280,5.5
204,523,V,Iowa,20,40,60,3,3.5,-155,5
204,524,H,IndianaU,33,35,68,121,121.5,135,65.5
204,525,V,Richmond,32,39,71,140,138,170,73.5
204,526,H,Massachusetts,32,48,80,5,4.5,-200,3
204,527,V,WichitaState,23,41,64,118.5,2,-140,2.5
204,528,H,IndianaState,26,32,58,pk,118,120,63
204,529,V,Tulsa,34,39,73,3,1,-120,71
204,530,H,Marshall,30,27,57,132.5,132,100,0.5
204,531,V,BallState,22,19,41,113.5,114,775,60.5
204,532,H,MiamiOhio,25,34,59,13.5,13.5,-1200,7
204,533,V,WestVirginia,29,32,61,145.5,1.5,-125,3
204,534,H,Syracuse,37,37,74,2,145,105,76.5
204,535,V,Northeastern,26,37,63,9,8.5,-420,6.5
204,536,H,William&Mary,28,40,68,114.5,115.5,335,63
204,537,V,SoMississippi,31,48,79,3,4,-175,5
204,538,H,EastCarolina,41,41,82,141.5,139.5,155,75
204,539,V,BostonCollege,42,38,80,2,1.5,-125,77.5
204,540,H,Virginia,22,48,70,147.5,147.5,105,4
204,541,V,WesternMichigan,26,35,61,123,124.5,170,68
204,542,H,BowlingGreen,35,33,68,5,4.5,-200,0.5
204,543,V,HoustonU,43,54,97,145,145,115,34
204,544,H,CentralFlorida,28,41,69,3,2,-135,2.5
204,545,V,Dayton,39,24,63,130,1,-120,71.5
204,546,H,LaSalle,28,33,61,1,134,100,2.5
204,547,V,GeoWashington,29,29,58,130,129.5,513,69.5
204,548,H,St.Josephs,33,33,66,11.5,11.5,-725,5.5
204,549,V,VaCommonwealth,32,40,72,16.5,15.5,-2500,10.5
204,550,H,NCWilmington,37,44,81,154,154,1400,79.5
204,551,V,UtahU,27,35,62,4.5,3.5,-180,3.5
204,552,H,TCU,32,22,54,130.5,130.5,158,70
204,553,V,LSU,35,45,80,7,7,-310,2.5
204,554,H,Georgia,31,31,62,133,135.5,255,72
204,555,V,WakeForest,26,26,52,2,2.5,-145,2.5
204,556,H,MiamiFlorida,29,50,79,149.5,146,125,76
204,557,V,NotreDame,37,46,83,3,2.5,-145,2
204,558,H,Cincinnati,37,56,93,143.5,144.5,125,77.5
204,559,V,JamesMadison,30,52,82,122,125,-102,67.5
204,560,H,GeorgiaState,31,38,69,1,1,-118,0.5
204,561,V,Villanova,49,45,94,3,2.5,-145,79.5
204,562,H,Providence,34,57,91,147.5,148,125,2.5
204,563,V,Tennessee,33,41,74,4,4.5,-210,4.5
204,564,H,Arkansas,35,37,72,156.5,156,175,81.5
204,565,V,Tulane,34,27,61,129,132.5,1100,73
204,566,H,UAB,38,43,81,16,15,-1700,7.5
204,567,V,Drexel,34,30,70,1.5,1,-118,69
204,568,H,Delaware,30,34,73,129,128,-102,0.5
204,569,V,Creighton,28,51,79,1,2,-135,2
204,570,H,Drake,29,39,68,136,135,115,70.5
204,571,V,Auburn,28,31,59,143,1.5,-125,4.5
204,572,H,Mississippi,46,32,78,3.5,142.5,105,77.5
204,573,V,Duquesne,33,30,74,138,138,-103,73.5
204,574,H,SaintLouis,30,33,78,2,1,-117,1
204,575,V,Evansville,30,32,62,120,121,135,65.5
204,576,H,MissouriSt,30,35,65,3,3,-155,2.5
204,577,V,IllinoisState,17,32,60,128.5,127,-120,2.5
204,578,H,SoIllinois,25,24,57,pk,pk,100,66
204,579,V,MinnesotaU,16,31,47,138,134.5,320,1
204,580,H,MichiganState,42,34,76,8,8.5,-390,70
204,581,V,Duke,21,26,47,3.5,4,-185,2.5
204,582,H,Clemson,33,41,74,145.5,145.5,160,33
204,583,V,TexasTech,47,33,80,165,163.5,600,87
204,584,H,OklahomaState,35,46,81,12.5,12.5,-900,11
204,585,V,TexasA&M,32,39,71,137.5,136.5,600,74.5
204,586,H,Oklahoma,40,37,77,12,12.5,-900,5.5
204,587,V,MemphisU,34,45,79,16.5,17,-3000,9
204,588,H,SMU,29,37,66,127.5,130,1500,70.5
204,589,V,Missouri,29,40,69,147.5,148,170,78
204,590,H,Texas,34,31,65,3.5,4.5,-200,2
204,591,V,Nebraska,27,28,55,4.5,5,-220,3.5
204,592,H,Colorado,25,28,53,120.5,123,180,66
204,593,V,USC,21,39,60,130,130.5,325,1.5
204,594,H,UCLA,44,32,76,8.5,8,-400,69.5
204,595,V,MurrayState,34,54,88,5.5,5,-220,2
204,596,H,TennesseeState,30,28,58,134.5,137,180,73
205,707,V,GeorgiaTech,31,27,58,134,137.5,335,72.5
205,708,H,FloridaState,25,37,62,8.5,8.5,-420,7.5
205,709,V,PennState,31,20,51,132.5,131.5,173,69.5
205,710,H,Michigan,29,42,71,3.5,4.5,-205,4
205,711,V,NoIllinois,22,37,59,134,134.5,850,72
205,712,H,Ohio,42,47,89,13.5,13.5,-1300,3.5
205,713,V,Alabama,43,31,74,135,137.5,260,75
205,714,H,Vanderbilt,36,43,79,7.5,7,-320,6.5
205,715,V,Temple,34,40,74,132,135.5,365,73
205,716,H,Xavier,38,45,83,8,9,-460,4.5
205,717,V,Valparaiso,28,30,58,111.5,113.5,575,62
205,718,H,WrightState,27,41,68,12,12,-850,8
205,719,V,RhodeIsland,34,37,71,2.5,2.5,-145,2.5
205,720,H,CharlotteU,37,27,64,149.5,147.5,125,78.5
205,721,V,NorthTexas,34,31,65,146,144.5,210,76.5
205,722,H,SouthAlabama,37,31,68,5,5.5,-250,2.5
205,723,V,YoungstownState,24,36,60,135,132.5,270,69
205,724,H,LoyolaChicago,30,19,49,7.5,7,-330,3
205,725,V,WesternKentucky,32,32,64,6.5,7.5,-360,3
205,726,H,ULMonroe,28,27,55,146.5,143.5,300,74.5
205,727,V,ArkansasState,34,43,77,142,142.5,160,76.5
205,728,H,Troy,41,44,85,3.5,4,-185,1
205,729,V,FlaAtlantic,25,43,68,127.5,129.5,155,68.5
205,730,H,NewOrleansU,28,47,75,2,3.5,-175,1
205,731,V,Butler,35,31,66,11,10.5,-650,2.5
205,732,H,DetroitU,25,36,61,114.5,117,475,29
205,733,V,ClevelandState,31,35,66,2,3,-150,3
205,734,H,IllinoisChicago,33,30,63,127,126.5,130,69
205,735,V,FloridaIntl,34,39,73,125,131.5,310,73
205,736,H,ULLafayette,48,42,90,6.5,8,-370,1.5
205,737,V,Arizona,21,35,56,5,4,-190,1.5
205,738,H,OregonState,23,30,53,125,127,165,29
205,739,V,MiddleTennSt,23,28,51,2,3,-155,5
205,740,H,DenverU,35,28,63,119,119,135,65
205,741,V,St.Johns,29,52,81,139.5,142,205,1.5
205,742,H,SetonHall,45,46,91,5,5.5,-245,76.5
205,743,V,NewMexicoState,32,27,59,144,145,513,76
205,744,H,UtahState,35,43,78,11,11,-725,6
205,745,V,Illinois,25,25,50,121,119.5,155,1.5
205,746,H,Wisconsin,37,26,63,3.5,3.5,-175,65.5
205,747,V,SantaClara,20,35,64,114.5,116,230,62.5
205,748,H,SanDiego,25,30,62,5.5,6,-270,2
205,749,V,LouisianaTech,31,47,78,127,125.5,775,69.5
205,750,H,Nevada,37,38,75,13.5,13.5,-1200,6
205,751,V,Pacific,31,32,63,3.5,3,-150,3
205,752,H,CalRiverside,32,34,66,115.5,115.5,130,65.5
205,753,V,CalSantaBarb,42,23,65,140,139.5,175,74
205,754,H,CSFullerton,23,49,72,6,5,-210,7
205,755,V,CalPolySLO,24,33,57,136.5,133.5,210,68.5
205,756,H,CalIrvine,20,44,64,5.5,5.5,-250,5
205,757,V,UCDavis,31,51,82,147.5,149,270,77
205,758,H,LongBeachState,30,46,76,7.5,7,-330,5
205,759,V,ArizonaState,32,34,66,8,8,-385,3.5
205,760,H,Oregon,27,30,57,135,134.5,318,71
205,761,V,WashingtonU,32,39,71,1,1,-118,0.5
205,762,H,California,30,56,86,151,152,-102,79.5
205,763,V,WashingtonState,28,26,54,120.5,121.5,170,66
205,764,H,Stanford,29,36,65,4.5,4.5,-200,3
205,765,V,Gonzaga,42,51,93,9.5,10,-650,6.5
205,766,H,PortlandU,43,35,78,134.5,136.5,475,76.5
205,767,V,SanFrancisco,22,36,58,138.5,136,1400,71
205,768,H,SaintMarysCA,36,43,79,18,17,-2500,6
205,769,V,FresnoState,10,33,43,131.5,134,135,2.5
205,770,H,Hawaii,34,35,69,1,3,-155,68
205,771,V,Samford,27,30,57,3.5,3.5,-165,1
205,772,H,Furman,25,38,63,116,115.5,145,63.5
205,773,V,CollCharleston,37,31,68,155,155,105,82
205,774,H,WesternCarolina,33,37,70,1.5,1.5,-125,1.5
205,775,V,TennesseeChat,37,47,84,142.5,142.5,105,1
205,776,H,Wofford,44,33,77,1.5,1.5,-125,78
205,777,V,TheCitadel,35,39,74,135.5,138.5,200,73.5
205,778,H,AppalachianSt,33,39,72,4.5,5,-240,4.5
205,779,V,Davidson,37,38,75,22,21,-5000,8.5
205,780,H,NCGreensboro,24,30,54,144,141.5,2500,73
205,781,V,Elon,22,35,57,140,141,165,71.5
205,782,H,GeorgiaSouthern,25,29,54,4,4,-190,1.5
205,783,V,MoreheadState,21,31,52,139.5,137,105,69.5
205,784,H,JacksonvilleSt,17,40,57,pk,1.5,-125,1.5
205,785,V,EasternKentucky,43,37,80,142,141.5,120,77
205,786,H,TennesseeTech,32,41,73,3,2.5,-140,4.5
205,787,V,WeberState,40,42,82,137.5,136,110,75.5
205,788,H,NorthernColorado,39,37,76,pk,1.5,-130,2
205,789,V,TennMartin,35,32,87,1,155,110,0.5
205,790,H,AustinPeay,39,28,82,156.5,1.5,-130,81.5
205,791,V,SacramentoState,9,37,46,131,130,850,66
205,792,H,E.Washington,41,26,67,13,13.5,-1300,2
205,793,V,NorthernArizona,33,33,66,138,138,485,74.5
205,794,H,PortlandState,39,39,78,10,10.5,-670,4.5
206,869,V,Yale,45,42,87,130.5,132,200,73.5
206,870,H,Harvard,40,28,68,4,5.5,-240,4.5
206,871,V,Columbia,33,41,74,131.5,128.5,250,69.5
206,872,H,Pennsylvania,30,33,63,5,7,-300,6.5
206,873,V,Brown,28,27,61,1,1.5,-115,0.5
206,874,H,Dartmouth,27,28,63,129,128.5,-105,68
206,875,V,Cornell,20,21,41,7.5,8,-355,7.5
206,876,H,Princeton,29,32,61,127.5,127,295,66.5
206,877,V,Marquette,28,28,56,9.5,9,-450,7.5
206,878,H,SouthFlorida,32,25,57,135.5,138,350,73
206,879,V,St.Peter's,27,28,55,135,134,1250,71.5
206,880,H,Niagara,35,38,73,15,16.5,-2000,8
206,881,V,Fairfield,25,40,65,129.5,127,115,66.5
206,882,H,Canisius,24,27,51,1,2,-135,2
207,515,V,Cincinnati,21,38,64,132,130,450,68
207,516,H,Georgetown,26,33,62,10.5,10.5,-600,5.5
207,517,V,Towson,35,33,68,133.5,133.5,360,72
207,518,H,Hofstra,31,40,71,8,8.5,-450,7.5
207,519,V,Syracuse,38,47,85,148,147.5,230,79.5
207,520,H,Villanova,53,49,102,5.5,6,-270,pk
207,521,V,Mississippi,19,42,61,142.5,143.5,280,74
207,522,H,Vanderbilt,31,40,71,6,7.5,-340,1.5
207,523,V,NotreDame,30,33,63,150,149,500,80
207,524,H,UCLA,46,43,89,11,11,-700,3
207,525,V,NCWilmington,29,36,65,140,141,1500,74
207,526,H,Northeastern,36,41,77,20,20,-3000,9.5
207,527,V,Tennessee,41,36,77,3,3.5,-170,pk
207,528,H,Auburn,43,35,78,147,146.5,150,79
207,529,V,Fordham,24,38,62,134,134,700,73
207,530,H,GeoWashington,57,30,87,12.5,13,-1100,1.5
207,531,V,Colorado,33,39,72,136.5,135,2000,72.5
207,532,H,Oklahoma,38,39,77,21,20,-4000,10
207,533,V,MiamiFlorida,32,36,75,141.5,140,775,72.5
207,534,H,Duke,19,49,78,14,14,-1200,10.5
207,535,V,NoIllinois,24,22,46,134.5,133,1050,70.5
207,536,H,Buffalo,31,37,68,16.5,15.5,-1600,7.5
207,537,V,GeorgeMason,26,40,66,4,4,-175,1.5
207,538,H,JamesMadison,30,38,68,133,135.5,155,71
207,539,V,SouthAlabama,26,33,59,141.5,139.5,240,73
207,540,H,WesternKentucky,33,34,67,7,6.5,-280,2
207,541,V,Pittsburgh,42,50,92,15,17,-1800,8
207,542,H,Depaul,33,36,69,137.5,136,1150,74
207,543,V,KentState,38,25,63,3.5,4,-190,64.5
207,544,H,BallState,22,34,56,117,117.5,165,2
207,545,V,Texas,29,26,55,2.5,4,-190,0.5
207,546,H,Nebraska,22,36,58,124,124.5,165,65.5
207,547,V,Arkansas,51,26,77,143,143,275,77.5
207,548,H,MississippiSt,36,50,86,7.5,7.5,-335,7.5
207,549,V,Arizona,37,50,87,4,3.5,-170,2
207,550,H,Oregon,36,41,77,141.5,140.5,150,75.5
207,551,V,OklahomaState,24,43,67,154.5,157,525,80
207,552,H,Kansas,37,41,78,12,10.5,-750,3
207,553,V,KansasState,23,42,65,134,134.5,145,70
207,554,H,TexasA&M,21,39,60,2.5,3.5,-165,pk
207,555,V,SoIllinois,28,44,72,120,119.5,115,65.5
207,556,H,MissouriSt,31,33,64,2.5,2,-135,0.5
207,557,V,Valparaiso,26,29,55,118.5,117.5,135,63.5
207,558,H,DetroitU,29,27,56,2.5,3,-155,1
207,559,V,ClevelandState,32,51,83,7.5,6,-270,2.5
207,560,H,LoyolaChicago,27,43,70,124,125.5,230,67.5
207,561,V,Providence,27,32,59,146.5,148.5,525,78
207,562,H,WestVirginia,42,44,86,11,11.5,-750,3
207,563,V,UtahU,35,45,80,6.5,6.5,-290,4.5
207,564,H,Wyoming,34,36,70,147.5,147.5,245,77.5
207,565,V,Virginia,25,36,61,164,164,2750,82
207,566,H,NorthCarolina,33,43,76,25.5,24,-6000,11
207,567,V,Delaware,37,30,67,124.5,127,130,69
207,568,H,GeorgiaState,30,40,70,3,3,-150,3.5
207,569,V,IndianaU,26,21,47,137,135.5,2000,71.5
207,570,H,MichiganState,33,42,75,22,21.5,-4000,10.5
207,571,V,Tulane,39,37,86,131.5,133.5,270,72
207,572,H,Marshall,26,50,89,6,7.5,-330,7
207,573,V,EasternMichigan,20,25,45,123,124,1200,64.5
207,574,H,Ohio,24,33,57,16,15.5,-1900,7.5
207,575,V,Georgia,25,43,68,143,144.5,925,75.5
207,576,H,SouthCarolina,41,38,79,14.5,14,-1400,3.5
207,577,V,Northwestern,21,30,51,119,117.5,108,pk
207,578,H,Iowa,24,32,56,2,1.5,-128,62.5
207,579,V,Missouri,37,45,82,8,9,-420,3.5
207,580,H,IowaState,31,37,68,138.5,140,335,74.5
207,581,V,Michigan,34,27,61,136,136.5,1350,73
207,582,H,Connecticut,33,36,69,17.5,17,-2300,11
207,583,V,UAB,31,35,66,1.5,2,-130,0.5
207,584,H,SoMississippi,29,20,49,138,135.5,110,71
207,585,V,Columbia,11,24,35,114,114.5,205,1
207,586,H,Princeton,27,36,63,6.5,5.5,-245,60
207,587,V,OldDominion,26,37,63,120.5,120,130,62.5
207,588,H,Drexel,14,39,53,2.5,2.5,-150,4
207,589,V,CentralFlorida,33,42,75,2,3,-145,3.5
207,590,H,EastCarolina,43,46,89,145.5,146,125,78.5
207,591,V,FloridaState,22,43,65,138,139,370,72
207,592,H,Clemson,30,31,61,9.5,9,-465,3
207,593,V,BowlingGreen,28,39,67,128,1,-120,2
207,594,H,CentralMichigan,33,28,61,pk,127.5,100,68
207,595,V,Yale,32,22,54,2.5,4,-185,3
207,596,H,Dartmouth,33,24,57,122.5,124.5,160,68.5
207,597,V,Cornell,44,44,88,6.5,5.5,-245,74.5
207,598,H,Pennsylvania,29,44,73,136,138,205,1
207,599,V,Troy,40,38,78,152,1.5,-125,1.5
207,600,H,FlaAtlantic,40,23,63,1,152,105,81.5
207,601,V,Xavier,30,38,68,6.5,5,-220,7
207,602,H,Duquesne,45,27,72,153,153.5,180,82.5
207,603,V,NewMexicoState,33,29,62,149.5,149,250,77.5
207,604,H,Nevada,32,28,60,7,7,-300,5.5
207,605,V,LaSalle,32,35,67,2.5,3,-170,4
207,606,H,St.Bonaventure,39,33,72,140,144,150,77.5
207,607,V,Brown,32,31,63,135,135,235,70
207,608,H,Harvard,20,44,64,6,6,-275,7
207,609,V,Butler,39,30,69,2,2,-130,63
207,610,H,WrightState,21,30,51,112.5,112.5,110,2.5
207,611,V,MiamiOhio,30,23,53,9.5,10.5,-600,3
207,612,H,Toledo,15,25,40,120,118,450,63
207,613,V,ArkansasState,32,35,76,2,2.5,-130,65
207,614,H,FloridaIntl,16,51,80,124,124.5,110,2.5
207,615,V,William&Mary,24,30,54,128,127,1100,68.5
207,616,H,VaCommonwealth,39,37,76,15.5,15.5,-1700,5
207,617,V,Bradley,20,34,54,129,130,145,1
207,618,H,Drake,30,38,68,2.5,3,-165,67.5
207,619,V,ULLafayette,26,48,74,144.5,144,190,2.5
207,620,H,NorthTexas,54,38,92,5,5.5,-230,77
207,621,V,YoungstownState,44,24,68,136,135.5,465,74
207,622,H,IllinoisChicago,27,33,60,10.5,10.5,-630,10
207,623,V,Baylor,38,38,76,4.5,4.5,-190,4.5
207,624,H,TexasTech,41,42,83,158.5,158.5,165,84
207,625,V,WiscMilwaukee,36,32,68,137,137.5,400,73.5
207,626,H,WiscGreenBay,30,42,72,9,9.5,-500,9
207,627,V,DenverU,24,33,57,115.5,115,325,62
207,628,H,ArkansasLR,26,40,66,8.5,8.5,-400,4
207,629,V,WichitaState,23,29,52,120,120,185,64
207,630,H,Evansville,28,33,61,5,4.5,-225,1.5
207,631,V,ULMonroe,19,42,61,133,134.5,180,68.5
207,632,H,NewOrleansU,21,35,56,5.5,5,-220,2.5
207,633,V,UCDavis,27,26,53,132.5,134.5,150,71
207,634,H,CalRiverside,35,23,58,3.5,4,-170,pk
207,635,V,MinnesotaU,26,32,58,128.5,129,180,68.5
207,636,H,OhioState,29,35,64,5,5,-220,2.5
207,637,V,UNLV,32,27,69,133.5,133.5,195,71
207,638,H,NewMexico,26,33,73,4.5,5.5,-235,4.5
207,639,V,UTEP,29,36,65,138,138,175,74.5
207,640,H,Tulsa,37,39,76,5,4.5,-210,0.5
207,641,V,ArizonaState,19,30,49,7.5,8.5,-410,3.5
207,642,H,OregonState,13,25,38,117,117,330,60
207,643,V,MemphisU,40,28,68,139,141,170,74.5
207,644,H,Gonzaga,23,27,50,4.5,4.5,-200,6
207,645,V,Rice,28,37,65,141,140,1750,73
207,646,H,HoustonU,31,41,72,19.5,19,-3500,10
207,647,V,TCU,27,38,65,132,132.5,110,70
207,648,H,ColoradoState,27,44,71,1,2,-130,pk
207,649,V,CalPolySLO,33,42,75,144.5,144.5,425,76.5
207,650,H,CSFullerton,32,40,72,10,9.5,-550,6.5
207,651,V,LouisianaTech,17,35,52,123,123.5,1350,64
207,652,H,UtahState,22,38,60,17.5,16.5,-2300,8.5
207,653,V,SanFrancisco,26,37,63,121,125,425,67.5
207,654,H,SanDiego,38,35,73,10,10,-550,2.5
207,655,V,Pacific,29,36,80,128.5,130,100,69
207,656,H,LongBeachState,32,33,81,1.5,1,-120,pk
207,657,V,Pepperdine,26,32,58,1,1,-120,68
207,658,H,LoyolaMarymount,19,24,43,131,131,100,1
207,659,V,CalSantaBarb,29,36,65,128.5,127,100,67.5
207,660,H,CalIrvine,30,26,56,2.5,1,-120,pk
207,661,V,AirForce,14,20,34,113,114,1460,59.5
207,662,H,SanDiegoState,33,32,65,18.5,17.5,-2800,5.5
207,663,V,BoiseState,45,44,89,137,139,170,77
207,664,H,SanJoseState,44,39,83,5,4.5,-200,4
207,665,V,WashingtonState,33,30,63,121,121.5,230,66.5
207,666,H,California,30,41,71,6,6,-270,6
207,667,V,SaintMarysCA,27,25,52,3.5,6,-240,5
207,668,H,SantaClara,32,38,70,128.5,129,200,69
207,669,V,IdahoU,17,32,49,126.5,126.5,135,pk
207,670,H,Hawaii,28,43,71,2,3,-155,65
207,671,V,Siena,40,48,88,5,5,-230,5
207,672,H,Rider,44,46,90,150,148.5,190,80
207,673,V,Marist,25,31,65,127.5,127.5,400,68
207,674,H,Iona,28,28,66,10,9.5,-500,5
207,675,V,TennesseeChat,38,32,70,6.5,6.5,-280,1.5
207,676,H,Furman,30,42,72,140.5,139.5,240,73
207,677,V,AppalachianSt,39,38,77,138,138.5,125,74
207,678,H,Elon,29,34,63,3,2.5,-145,3
207,679,V,EasternKentucky,32,38,70,131,131.5,105,1.5
207,680,H,JacksonvilleSt,39,36,75,2,1.5,-125,73
207,681,V,CollCharleston,36,41,77,154.5,154.5,1150,81.5
